Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Soil_Type,Wilderness_Area,Cover_Type
3076.0,22.0,4.0,67.0,4.0,1302.0,217.0,230.0,150.0,713.0,T22,A1,1.0
2945.0,336.0,6.0,212.0,23.0,4859.0,207.0,232.0,164.0,2163.0,T29,A1,2.0
2910.0,309.0,12.0,323.0,72.0,,187.0,232.0,185.0,2044.0,T22,A3,1.0
3005.0,299.0,20.0,108.0,2.0,3395.0,161.0,228.0,206.0,1168.0,T22,A3,1.0
2945.0,103.0,14.0,242.0,28.0,5254.0,242.0,222.0,106.0,2326.0,T22,A1,2.0
2350.0,30.0,27.0,228.0,83.0,330.0,201.0,172.0,94.0,1034.0,T10,A4,2.0
3207.0,23.0,22.0,134.0,48.0,2208.0,201.0,186.0,113.0,1648.0,T24,A3,1.0
3126.0,249.0,15.0,484.0,50.0,3502.0,186.0,250.0,201.0,1361.0,T13,A3,1.0
3257.0,221.0,5.0,514.0,23.0,510.0,214.0,245.0,168.0,679.0,T32,A3,1.0
2589.0,118.0,5.0,234.0,30.0,1172.0,228.0,236.0,142.0,,T2,A3,2.0
3278.0,112.0,9.0,90.0,-9.0,3983.0,237.0,230.0,124.0,2140.0,T38,A1,1.0
2975.0,159.0,12.0,127.0,14.0,3862.0,233.0,242.0,138.0,2663.0,T29,A1,1.0
2768.0,21.0,16.0,228.0,101.0,2979.0,208.0,205.0,130.0,6372.0,T29,A1,1.0
2906.0,84.0,21.0,270.0,-36.0,319.0,244.0,200.0,75.0,886.0,T29,A1,1.0
3074.0,11.0,8.0,120.0,23.0,1931.0,211.0,223.0,148.0,1785.0,T33,A3,2.0
2828.0,125.0,26.0,,23.0,750.0,252.0,212.0,71.0,1061.0,T33,A3,2.0
2767.0,233.0,5.0,192.0,18.0,2730.0,212.0,244.0,169.0,1931.0,T12,A1,2.0
3279.0,169.0,1.0,306.0,12.0,4983.0,220.0,239.0,156.0,664.0,T29,A1,2.0
3095.0,263.0,16.0,335.0,39.0,5791.0,179.0,246.0,205.0,1914.0,T22,A1,2.0
2688.0,65.0,9.0,297.0,18.0,339.0,229.0,222.0,126.0,1165.0,T11,A3,2.0
3080.0,100.0,13.0,190.0,67.0,2148.0,242.0,221.0,107.0,3545.0,T29,A1,1.0
3246.0,107.0,17.0,170.0,,1667.0,247.0,218.0,94.0,1498.0,,A2,1.0
2997.0,320.0,16.0,150.0,20.0,1240.0,177.0,223.0,185.0,1839.0,T31,A3,2.0
3175.0,12.0,18.0,323.0,93.0,3853.0,199.0,201.0,135.0,1959.0,T39,A3,2.0
3212.0,194.0,15.0,201.0,2.0,3280.0,217.0,251.0,164.0,815.0,T33,A3,2.0
3055.0,132.0,6.0,150.0,-8.0,,230.0,237.0,140.0,999.0,T29,A1,1.0
3221.0,27.0,24.0,488.0,149.0,1237.0,202.0,180.0,104.0,247.0,T22,A1,1.0
3050.0,61.0,19.0,474.0,83.0,4904.0,232.0,197.0,89.0,1409.0,T29,A1,1.0
2785.0,3.0,12.0,30.0,,793.0,203.0,216.0,150.0,2030.0,T30,A1,1.0
2636.0,19.0,24.0,60.0,-10.0,1242.0,195.0,183.0,116.0,2532.0,T29,,2.0
2721.0,121.0,6.0,242.0,-7.0,1410.0,230.0,235.0,139.0,1142.0,T23,A1,2.0
3064.0,17.0,10.0,633.0,205.0,1784.0,212.0,219.0,144.0,3149.0,T31,A3,1.0
2866.0,287.0,21.0,420.0,-17.0,1288.0,156.0,233.0,215.0,1484.0,T24,,2.0
2891.0,152.0,28.0,150.0,52.0,,241.0,228.0,96.0,469.0,T22,A1,2.0
3120.0,42.0,7.0,170.0,12.0,2226.0,221.0,225.0,139.0,2385.0,T32,A3,1.0
2658.0,113.0,15.0,366.0,58.0,1008.0,245.0,223.0,104.0,2527.0,T12,A1,2.0
2915.0,84.0,25.0,,,666.0,246.0,188.0,56.0,1782.0,T33,A3,2.0
2617.0,65.0,15.0,201.0,7.0,825.0,233.0,209.0,105.0,742.0,T9,A1,2.0
2917.0,11.0,10.0,616.0,,3290.0,209.0,220.0,147.0,664.0,T33,A3,2.0
3036.0,42.0,23.0,900.0,271.0,1664.0,216.0,183.0,91.0,2165.0,T33,A3,1.0
2961.0,199.0,22.0,124.0,66.0,2632.0,206.0,252.0,171.0,1302.0,T13,A3,2.0
2706.0,67.0,21.0,210.0,29.0,1621.0,236.0,193.0,80.0,,T29,A1,2.0
3042.0,58.0,20.0,331.0,69.0,4826.0,230.0,194.0,88.0,1723.0,T29,A1,1.0
3143.0,68.0,5.0,242.0,-3.0,,225.0,230.0,139.0,1959.0,T19,A1,1.0
3100.0,283.0,16.0,495.0,-12.0,2067.0,173.0,239.0,205.0,641.0,T22,A3,1.0
3090.0,73.0,16.0,607.0,-51.0,4190.0,237.0,209.0,99.0,4576.0,T29,A1,1.0
2783.0,88.0,6.0,277.0,20.0,2797.0,229.0,230.0,135.0,5942.0,T12,A1,2.0
2715.0,47.0,10.0,361.0,26.0,1880.0,224.0,219.0,129.0,5975.0,T12,A1,2.0
2753.0,189.0,6.0,212.0,40.0,1383.0,221.0,245.0,159.0,2306.0,T12,A1,2.0
3024.0,70.0,9.0,,19.0,2249.0,230.0,223.0,125.0,3037.0,T31,A3,2.0
3087.0,42.0,22.0,85.0,19.0,1470.0,217.0,186.0,94.0,361.0,T22,A1,1.0
2979.0,166.0,14.0,437.0,48.0,4575.0,231.0,244.0,140.0,541.0,T29,A1,2.0
3237.0,29.0,2.0,212.0,3.0,30.0,218.0,233.0,152.0,,T32,A3,1.0
3187.0,210.0,14.0,95.0,-26.0,2330.0,208.0,252.0,177.0,2952.0,T29,A1,1.0
2389.0,330.0,22.0,212.0,106.0,319.0,162.0,207.0,182.0,990.0,T10,A4,2.0
3024.0,94.0,21.0,330.0,-17.0,658.0,248.0,203.0,74.0,630.0,T29,A1,1.0
2776.0,73.0,5.0,330.0,52.0,2820.0,226.0,230.0,139.0,2362.0,T12,A1,2.0
2797.0,21.0,11.0,150.0,6.0,1680.0,213.0,217.0,140.0,1574.0,T10,A3,1.0
2974.0,229.0,25.0,150.0,70.0,2402.0,173.0,253.0,207.0,1565.0,T33,A3,2.0
2945.0,23.0,5.0,60.0,0.0,2039.0,217.0,228.0,148.0,3171.0,T26,A3,1.0
2864.0,75.0,7.0,0.0,0.0,2550.0,228.0,228.0,133.0,350.0,T23,A3,1.0
2741.0,354.0,7.0,175.0,50.0,1797.0,208.0,227.0,157.0,953.0,T33,A3,2.0
2582.0,28.0,6.0,201.0,,955.0,218.0,228.0,146.0,2250.0,T11,A3,2.0
2936.0,90.0,6.0,42.0,4.0,3653.0,230.0,230.0,134.0,6365.0,T29,A1,2.0
2910.0,220.0,12.0,153.0,,1956.0,206.0,251.0,181.0,1679.0,T23,A3,1.0
2733.0,12.0,15.0,42.0,7.0,2707.0,204.0,209.0,140.0,2509.0,T16,A1,2.0
3170.0,79.0,5.0,85.0,2.0,2103.0,226.0,231.0,139.0,,T19,A2,1.0
3361.0,172.0,13.0,495.0,32.0,957.0,228.0,246.0,147.0,4279.0,T32,A2,1.0
3084.0,351.0,15.0,150.0,2.0,2969.0,192.0,213.0,158.0,636.0,T29,A1,1.0
3318.0,134.0,14.0,470.0,108.0,421.0,241.0,233.0,118.0,339.0,T38,A2,2.0
3206.0,49.0,9.0,42.0,-1.0,1706.0,224.0,220.0,129.0,601.0,T23,A1,1.0
2882.0,279.0,8.0,42.0,-1.0,1616.0,199.0,241.0,182.0,1537.0,T32,A3,2.0
3098.0,175.0,22.0,977.0,151.0,3212.0,226.0,245.0,140.0,2006.0,T33,A3,2.0
3001.0,65.0,13.0,402.0,10.0,4307.0,232.0,214.0,112.0,3449.0,T29,A1,2.0
3188.0,63.0,8.0,120.0,-2.0,335.0,228.0,223.0,128.0,1861.0,T22,A1,1.0
2873.0,111.0,33.0,85.0,22.0,,254.0,185.0,0.0,1471.0,T33,A3,1.0
2647.0,95.0,3.0,0.0,0.0,361.0,224.0,235.0,147.0,1425.0,T12,A1,2.0
2747.0,73.0,10.0,153.0,-2.0,1556.0,232.0,221.0,121.0,1952.0,T29,A1,2.0
2946.0,73.0,24.0,60.0,30.0,2579.0,239.0,187.0,65.0,2279.0,T33,A3,1.0
2922.0,297.0,3.0,120.0,3.0,4113.0,210.0,238.0,166.0,5055.0,T29,A1,2.0
3093.0,98.0,18.0,366.0,-75.0,926.0,247.0,211.0,86.0,878.0,T29,A1,1.0
3045.0,313.0,16.0,190.0,36.0,684.0,174.0,226.0,191.0,1620.0,T22,A3,1.0
3138.0,0.0,26.0,295.0,71.0,3933.0,172.0,181.0,138.0,573.0,T24,A3,1.0
3011.0,101.0,4.0,693.0,39.0,5636.0,226.0,234.0,144.0,6372.0,,A1,1.0
2746.0,233.0,37.0,85.0,47.0,2128.0,135.0,243.0,222.0,930.0,T13,A3,2.0
2894.0,335.0,27.0,376.0,162.0,3355.0,148.0,192.0,177.0,1438.0,T29,A1,2.0
3114.0,293.0,25.0,764.0,339.0,997.0,141.0,225.0,220.0,1507.0,T33,A3,1.0
3037.0,173.0,18.0,150.0,33.0,6326.0,229.0,246.0,142.0,3365.0,T30,A1,2.0
2827.0,63.0,31.0,85.0,46.0,2197.0,230.0,162.0,42.0,1865.0,T13,A3,2.0
3016.0,35.0,12.0,395.0,63.0,1262.0,219.0,214.0,129.0,2391.0,T29,A1,2.0
3028.0,35.0,13.0,90.0,3.0,2395.0,218.0,211.0,126.0,4167.0,T29,A1,1.0
3019.0,22.0,3.0,0.0,0.0,3085.0,218.0,233.0,153.0,400.0,T23,,1.0
3274.0,79.0,16.0,256.0,45.0,467.0,239.0,210.0,96.0,819.0,T24,A2,2.0
2594.0,60.0,19.0,190.0,-25.0,1215.0,231.0,198.0,92.0,351.0,T22,,2.0
2671.0,97.0,12.0,509.0,21.0,942.0,239.0,223.0,112.0,2708.0,T12,A1,2.0
2710.0,74.0,7.0,376.0,-5.0,1180.0,229.0,227.0,132.0,1744.0,T12,A1,2.0
3018.0,110.0,10.0,212.0,43.0,2989.0,238.0,229.0,120.0,6658.0,T29,A1,1.0
2754.0,33.0,17.0,309.0,,1693.0,214.0,201.0,118.0,1036.0,T29,A1,2.0
3023.0,49.0,17.0,379.0,111.0,2443.0,225.0,202.0,105.0,2108.0,T33,A3,1.0
3007.0,11.0,31.0,402.0,153.0,402.0,173.0,163.0,113.0,1749.0,,A1,1.0
3221.0,86.0,15.0,594.0,72.0,592.0,240.0,215.0,101.0,1745.0,T22,A1,2.0
3245.0,315.0,19.0,607.0,170.0,,166.0,221.0,194.0,1440.0,T22,A2,1.0
2978.0,106.0,8.0,201.0,47.0,4775.0,233.0,231.0,130.0,4534.0,T29,A1,1.0
3035.0,83.0,12.0,417.0,-72.0,525.0,237.0,219.0,112.0,1461.0,T23,A1,1.0
2945.0,140.0,12.0,150.0,13.0,1725.0,238.0,236.0,127.0,589.0,,A3,2.0
3055.0,60.0,8.0,30.0,4.0,1273.0,226.0,224.0,132.0,1622.0,T32,A3,1.0
2827.0,198.0,24.0,390.0,161.0,2154.0,205.0,252.0,169.0,2066.0,T10,A3,2.0
2982.0,333.0,11.0,420.0,37.0,4417.0,195.0,226.0,170.0,5597.0,T12,,2.0
2755.0,78.0,8.0,0.0,0.0,1410.0,231.0,226.0,128.0,,T29,,2.0
3103.0,65.0,9.0,30.0,3.0,3121.0,229.0,222.0,126.0,5224.0,,A1,1.0
2505.0,37.0,5.0,175.0,8.0,1116.0,220.0,229.0,146.0,4267.0,,A1,2.0
2694.0,54.0,15.0,,77.0,871.0,228.0,207.0,109.0,811.0,T29,A1,2.0
3106.0,276.0,19.0,573.0,177.0,5988.0,166.0,241.0,213.0,1481.0,T29,A1,2.0
2954.0,317.0,23.0,153.0,-21.0,1366.0,154.0,214.0,197.0,,T33,A3,2.0
2987.0,24.0,21.0,212.0,-23.0,1664.0,204.0,191.0,116.0,1425.0,T33,,2.0
3080.0,4.0,29.0,175.0,59.0,4950.0,169.0,170.0,127.0,1965.0,T29,A1,1.0
3029.0,288.0,9.0,60.0,4.0,2255.0,195.0,239.0,184.0,3257.0,T23,A1,1.0
2946.0,38.0,5.0,390.0,85.0,3143.0,220.0,228.0,144.0,2294.0,T29,A1,2.0
3371.0,67.0,23.0,443.0,86.0,1939.0,235.0,186.0,70.0,1718.0,T40,A1,1.0
2677.0,17.0,13.0,0.0,,553.0,209.0,213.0,139.0,1368.0,T23,A1,2.0
3027.0,73.0,5.0,120.0,1.0,2940.0,226.0,230.0,139.0,1301.0,T23,A1,2.0
2919.0,128.0,8.0,474.0,16.0,4508.0,234.0,235.0,132.0,4475.0,T23,A1,2.0
3126.0,99.0,9.0,474.0,53.0,240.0,235.0,228.0,123.0,1707.0,T23,A3,2.0
3109.0,333.0,24.0,95.0,40.0,4174.0,158.0,201.0,178.0,858.0,T22,,1.0
3183.0,48.0,11.0,95.0,25.0,,224.0,216.0,124.0,2236.0,T33,A3,1.0
2973.0,323.0,16.0,30.0,7.0,2884.0,179.0,222.0,182.0,1907.0,T22,A3,1.0
2957.0,94.0,20.0,570.0,161.0,1100.0,247.0,205.0,78.0,907.0,T29,A1,2.0
2715.0,11.0,15.0,95.0,17.0,2321.0,203.0,207.0,139.0,2182.0,,A1,2.0
3016.0,331.0,11.0,30.0,5.0,2850.0,194.0,226.0,172.0,1048.0,T20,A3,2.0
2978.0,324.0,8.0,268.0,54.0,,199.0,231.0,172.0,,T22,A1,1.0
3193.0,292.0,25.0,319.0,128.0,3264.0,142.0,226.0,220.0,3144.0,,A3,1.0
3286.0,182.0,19.0,268.0,37.0,4666.0,222.0,249.0,151.0,2672.0,T33,,1.0
3116.0,326.0,5.0,576.0,-69.0,990.0,207.0,234.0,166.0,1138.0,T23,A2,2.0
3012.0,98.0,8.0,319.0,71.0,4824.0,234.0,228.0,126.0,1572.0,T29,A1,2.0
2839.0,34.0,23.0,283.0,52.0,912.0,210.0,184.0,99.0,2053.0,T24,A3,2.0
2898.0,193.0,18.0,150.0,15.0,1765.0,215.0,252.0,164.0,2333.0,T33,A3,2.0
3197.0,45.0,6.0,362.0,9.0,5749.0,222.0,226.0,139.0,2930.0,T29,A1,2.0
3045.0,312.0,6.0,182.0,16.0,1989.0,204.0,236.0,171.0,1627.0,T23,A1,1.0
3048.0,32.0,9.0,277.0,44.0,2640.0,218.0,221.0,138.0,1130.0,T31,A3,2.0
2901.0,55.0,22.0,150.0,77.0,2516.0,227.0,187.0,82.0,2026.0,T33,A3,1.0
3258.0,142.0,10.0,162.0,18.0,5344.0,235.0,238.0,132.0,677.0,T29,A1,2.0
2959.0,11.0,8.0,450.0,53.0,3485.0,212.0,224.0,150.0,1765.0,T29,A1,2.0
3306.0,170.0,10.0,390.0,106.0,3264.0,227.0,245.0,149.0,541.0,T32,A3,1.0
2646.0,81.0,17.0,30.0,5.0,1395.0,241.0,208.0,92.0,1057.0,T13,A3,2.0
3040.0,351.0,17.0,150.0,39.0,,188.0,210.0,158.0,2084.0,T29,A1,1.0
3159.0,16.0,11.0,300.0,-5.0,3826.0,211.0,217.0,142.0,4573.0,T23,A1,2.0
2779.0,171.0,8.0,,56.0,2476.0,226.0,244.0,151.0,2483.0,T30,A1,2.0
2968.0,114.0,6.0,30.0,2.0,4255.0,232.0,233.0,135.0,997.0,T23,A1,2.0
2815.0,357.0,9.0,,59.0,1798.0,206.0,224.0,156.0,2713.0,T29,A1,2.0
2831.0,334.0,14.0,124.0,23.0,2239.0,187.0,221.0,172.0,2850.0,T29,A1,2.0
2602.0,178.0,15.0,85.0,19.0,525.0,225.0,248.0,150.0,,T30,A1,2.0
2688.0,183.0,26.0,85.0,33.0,2483.0,216.0,246.0,147.0,837.0,T4,A3,2.0
3064.0,270.0,8.0,30.0,1.0,2724.0,200.0,243.0,182.0,541.0,T23,A3,1.0
2796.0,0.0,10.0,524.0,74.0,3015.0,205.0,221.0,153.0,1387.0,T32,A3,2.0
3248.0,338.0,15.0,323.0,48.0,3734.0,185.0,217.0,170.0,3969.0,T38,A1,1.0
3004.0,74.0,30.0,300.0,27.0,443.0,239.0,169.0,39.0,1273.0,T30,A1,2.0
3102.0,117.0,5.0,228.0,31.0,1899.0,229.0,235.0,139.0,2087.0,T29,A1,2.0
2928.0,92.0,13.0,391.0,146.0,1528.0,240.0,220.0,109.0,2207.0,T32,A3,2.0
2959.0,225.0,2.0,108.0,10.0,1187.0,216.0,241.0,162.0,268.0,T32,A3,2.0
2529.0,84.0,6.0,,8.0,1080.0,229.0,229.0,133.0,5038.0,T18,A1,2.0
3350.0,175.0,11.0,467.0,150.0,2751.0,226.0,246.0,151.0,703.0,T32,A3,1.0
2817.0,83.0,15.0,95.0,12.0,120.0,240.0,213.0,99.0,95.0,T22,A1,1.0
3239.0,112.0,21.0,295.0,88.0,1537.0,250.0,213.0,81.0,2614.0,T30,A1,1.0
3101.0,310.0,7.0,339.0,3.0,2406.0,200.0,235.0,175.0,2200.0,T32,A3,2.0
3385.0,14.0,8.0,443.0,59.0,1560.0,213.0,224.0,148.0,2220.0,T32,A3,1.0
2968.0,296.0,28.0,306.0,128.0,5675.0,131.0,219.0,222.0,4837.0,T24,A1,2.0
2767.0,13.0,19.0,402.0,50.0,3423.0,198.0,197.0,132.0,2898.0,T10,A3,1.0
2955.0,209.0,9.0,127.0,13.0,1714.0,214.0,248.0,170.0,,T33,A3,1.0
2965.0,125.0,8.0,85.0,1.0,3852.0,233.0,235.0,134.0,2613.0,T29,A1,1.0
3015.0,309.0,3.0,30.0,-1.0,2942.0,210.0,237.0,165.0,552.0,T23,A1,1.0
2737.0,90.0,5.0,,57.0,1463.0,227.0,232.0,139.0,1651.0,T29,A1,2.0
2857.0,69.0,7.0,,0.0,2943.0,228.0,226.0,131.0,2213.0,,A1,2.0
2783.0,18.0,12.0,258.0,97.0,268.0,211.0,215.0,139.0,2632.0,,A1,2.0
3041.0,17.0,23.0,782.0,172.0,2547.0,194.0,186.0,120.0,2010.0,,A3,2.0
3480.0,309.0,30.0,150.0,68.0,3237.0,125.0,204.0,212.0,1528.0,T40,A1,1.0
3130.0,28.0,5.0,0.0,0.0,2125.0,218.0,230.0,148.0,1989.0,T23,A1,1.0
3129.0,347.0,8.0,408.0,-48.0,834.0,206.0,228.0,160.0,,T22,A2,1.0
3073.0,9.0,10.0,67.0,13.0,485.0,209.0,219.0,148.0,1332.0,T23,A1,2.0
3158.0,48.0,20.0,371.0,231.0,1944.0,223.0,193.0,96.0,2851.0,T33,A3,1.0
3367.0,312.0,6.0,297.0,28.0,1380.0,204.0,236.0,171.0,2168.0,T32,A3,1.0
3004.0,192.0,13.0,618.0,191.0,1964.0,219.0,250.0,162.0,883.0,T31,A3,2.0
3202.0,273.0,23.0,67.0,23.0,4412.0,152.0,239.0,223.0,3288.0,T29,A1,1.0
3139.0,313.0,10.0,480.0,-35.0,4002.0,193.0,233.0,179.0,4414.0,T23,A1,1.0
2800.0,28.0,10.0,120.0,4.0,3225.0,216.0,217.0,136.0,5643.0,T12,A1,2.0
3235.0,342.0,21.0,150.0,53.0,2718.0,172.0,204.0,168.0,2641.0,T24,A3,1.0
2916.0,111.0,10.0,150.0,43.0,5080.0,237.0,229.0,122.0,4475.0,T24,A1,2.0
2542.0,60.0,10.0,390.0,16.0,757.0,228.0,219.0,123.0,3636.0,T18,A1,2.0
3239.0,177.0,13.0,201.0,21.0,4446.0,226.0,247.0,151.0,2427.0,T33,A3,1.0
2744.0,59.0,7.0,,11.0,2405.0,226.0,226.0,134.0,5793.0,T12,A1,2.0
3096.0,86.0,27.0,268.0,-72.0,1020.0,247.0,183.0,47.0,953.0,T29,A1,2.0
2890.0,87.0,9.0,443.0,33.0,4137.0,233.0,226.0,125.0,5744.0,T12,A1,2.0
3300.0,46.0,21.0,420.0,30.0,,221.0,189.0,94.0,2508.0,T38,A1,1.0
3108.0,135.0,14.0,90.0,10.0,2045.0,241.0,234.0,119.0,2221.0,T30,A1,1.0
3224.0,8.0,11.0,677.0,149.0,4200.0,207.0,218.0,147.0,3426.0,T29,A1,1.0
3266.0,40.0,18.0,60.0,-5.0,1794.0,218.0,197.0,107.0,2777.0,T39,A1,1.0
3162.0,349.0,8.0,,49.0,3697.0,206.0,227.0,160.0,3424.0,T29,A1,1.0
2997.0,313.0,12.0,108.0,35.0,324.0,187.0,230.0,183.0,484.0,T22,A2,1.0
2624.0,33.0,8.0,446.0,-52.0,2858.0,219.0,223.0,140.0,2657.0,T10,A3,1.0
3252.0,350.0,8.0,938.0,-38.0,1533.0,205.0,226.0,159.0,2839.0,T23,A2,2.0
3083.0,148.0,11.0,212.0,21.0,,234.0,239.0,135.0,666.0,T29,,2.0
3383.0,253.0,9.0,371.0,7.0,3012.0,199.0,246.0,185.0,1952.0,T39,,1.0
3122.0,26.0,27.0,175.0,50.0,1201.0,197.0,172.0,99.0,685.0,T22,A1,1.0
3241.0,81.0,9.0,67.0,8.0,1935.0,232.0,225.0,125.0,,T23,A1,2.0
2988.0,76.0,13.0,,46.0,4385.0,236.0,216.0,109.0,4186.0,T29,A1,2.0
2855.0,328.0,21.0,150.0,60.0,4471.0,163.0,210.0,183.0,,T29,A1,2.0
3115.0,130.0,7.0,,5.0,2190.0,233.0,236.0,136.0,3231.0,T24,A3,1.0
3074.0,299.0,9.0,42.0,4.0,2457.0,196.0,237.0,181.0,1999.0,T32,,2.0
3306.0,31.0,10.0,272.0,27.0,3568.0,218.0,219.0,136.0,2197.0,,A1,1.0
2945.0,326.0,26.0,277.0,113.0,285.0,148.0,202.0,188.0,1063.0,T30,A1,2.0
3237.0,5.0,10.0,716.0,65.0,4410.0,208.0,221.0,150.0,2412.0,T29,A1,1.0
2624.0,124.0,5.0,30.0,0.0,1332.0,229.0,236.0,141.0,242.0,T9,A1,2.0
3232.0,90.0,6.0,531.0,119.0,1173.0,229.0,231.0,136.0,1996.0,T38,A1,1.0
2939.0,128.0,19.0,212.0,19.0,1879.0,248.0,224.0,96.0,1505.0,T31,A3,1.0
3221.0,189.0,24.0,153.0,41.0,2121.0,214.0,250.0,157.0,,T33,A3,1.0
2886.0,225.0,2.0,272.0,,2975.0,217.0,240.0,161.0,2659.0,T12,A1,2.0
2836.0,314.0,20.0,30.0,15.0,2413.0,161.0,219.0,196.0,2671.0,T29,A1,1.0
2729.0,76.0,9.0,190.0,44.0,1722.0,232.0,223.0,124.0,268.0,T31,A3,1.0
3123.0,161.0,14.0,150.0,-5.0,6301.0,233.0,242.0,136.0,2193.0,T29,A1,1.0
2854.0,90.0,19.0,90.0,26.0,3343.0,245.0,207.0,83.0,5027.0,T29,A1,2.0
2798.0,83.0,8.0,30.0,3.0,3298.0,232.0,226.0,127.0,6456.0,T20,A1,2.0
2984.0,347.0,11.0,0.0,0.0,5486.0,198.0,222.0,162.0,,T23,A1,1.0
2806.0,38.0,21.0,234.0,26.0,2787.0,215.0,190.0,102.0,150.0,T10,A3,1.0
3203.0,309.0,21.0,256.0,12.0,3987.0,158.0,221.0,201.0,1664.0,T22,A3,1.0
3214.0,25.0,11.0,450.0,66.0,5476.0,215.0,216.0,137.0,2547.0,T29,A1,2.0
2711.0,182.0,24.0,247.0,102.0,1862.0,220.0,247.0,147.0,1379.0,T4,A3,2.0
3101.0,282.0,17.0,190.0,2.0,4643.0,170.0,239.0,208.0,3155.0,T22,A1,1.0
2926.0,287.0,10.0,190.0,63.0,6239.0,193.0,240.0,187.0,4597.0,T24,A1,2.0
2765.0,324.0,15.0,216.0,30.0,1489.0,181.0,223.0,181.0,1833.0,T12,A1,2.0
2681.0,49.0,9.0,42.0,0.0,1530.0,224.0,221.0,131.0,1315.0,T12,A1,1.0
2972.0,277.0,10.0,576.0,76.0,6043.0,192.0,242.0,189.0,6147.0,T29,,2.0
2604.0,70.0,11.0,212.0,41.0,1209.0,232.0,218.0,117.0,1374.0,,A3,2.0
2804.0,112.0,8.0,30.0,,3324.0,235.0,231.0,128.0,6480.0,T20,A1,2.0
2733.0,182.0,30.0,124.0,57.0,2407.0,214.0,243.0,140.0,2471.0,T30,A1,2.0
3178.0,58.0,4.0,351.0,28.0,4495.0,223.0,230.0,143.0,3371.0,T29,A1,1.0
3049.0,13.0,4.0,277.0,-8.0,2773.0,215.0,231.0,152.0,1025.0,T29,A1,2.0
2860.0,338.0,15.0,0.0,0.0,1237.0,185.0,217.0,170.0,2018.0,T31,A3,1.0
3033.0,29.0,8.0,537.0,190.0,2100.0,217.0,222.0,140.0,2825.0,T32,A3,2.0
3258.0,92.0,17.0,247.0,92.0,1521.0,244.0,212.0,91.0,1471.0,T29,A1,2.0
3181.0,85.0,12.0,474.0,-13.0,757.0,237.0,220.0,112.0,1061.0,T32,A2,2.0
3067.0,99.0,11.0,0.0,0.0,2200.0,239.0,224.0,114.0,3463.0,,A3,1.0
3142.0,15.0,3.0,255.0,6.0,2630.0,217.0,233.0,154.0,,T23,A1,1.0
2959.0,296.0,26.0,319.0,116.0,1489.0,140.0,222.0,218.0,1074.0,T33,A3,1.0
3203.0,340.0,11.0,0.0,0.0,4733.0,197.0,224.0,166.0,301.0,T38,A1,1.0
3254.0,288.0,8.0,417.0,72.0,1328.0,197.0,239.0,182.0,2190.0,T29,,1.0
3102.0,325.0,9.0,120.0,31.0,1932.0,197.0,230.0,172.0,1974.0,T29,A1,2.0
2808.0,70.0,6.0,0.0,0.0,5247.0,227.0,228.0,135.0,4535.0,T29,A1,2.0
3151.0,28.0,7.0,,0.0,1302.0,218.0,225.0,143.0,488.0,T21,A3,1.0
3065.0,45.0,16.0,175.0,42.0,2641.0,223.0,203.0,110.0,,T24,A3,1.0
3267.0,85.0,25.0,210.0,-43.0,2352.0,246.0,189.0,57.0,4235.0,T39,A2,1.0
2701.0,75.0,25.0,234.0,13.0,1410.0,241.0,186.0,61.0,607.0,T12,A1,2.0
3001.0,135.0,2.0,255.0,16.0,5271.0,222.0,238.0,151.0,5142.0,T19,A1,1.0
2913.0,223.0,9.0,190.0,13.0,5349.0,209.0,249.0,176.0,5120.0,T16,A1,2.0
2837.0,50.0,11.0,153.0,0.0,3704.0,225.0,216.0,124.0,6252.0,T20,A1,2.0
2556.0,6.0,6.0,108.0,16.0,1034.0,212.0,227.0,153.0,5008.0,T18,A1,2.0
3168.0,158.0,9.0,450.0,59.0,295.0,230.0,242.0,144.0,3024.0,T31,A3,2.0
3086.0,312.0,6.0,127.0,12.0,3763.0,203.0,235.0,172.0,2045.0,T23,A1,1.0
3127.0,24.0,14.0,108.0,22.0,4306.0,212.0,209.0,131.0,3520.0,T22,A1,1.0
2905.0,70.0,15.0,108.0,12.0,2030.0,235.0,210.0,102.0,2202.0,T22,A3,1.0
3194.0,116.0,18.0,30.0,4.0,2779.0,248.0,220.0,95.0,2848.0,,A3,1.0
3021.0,204.0,10.0,641.0,112.0,6032.0,214.0,250.0,169.0,5394.0,T29,A1,2.0
2993.0,333.0,26.0,525.0,58.0,2905.0,152.0,197.0,179.0,433.0,T33,A3,1.0
3295.0,115.0,22.0,417.0,100.0,1465.0,252.0,212.0,76.0,1224.0,T33,A2,1.0
3012.0,130.0,15.0,108.0,-6.0,2577.0,243.0,230.0,112.0,510.0,T30,A1,2.0
3273.0,306.0,24.0,525.0,88.0,1844.0,147.0,218.0,208.0,3247.0,T39,A1,1.0
2896.0,63.0,7.0,256.0,,4102.0,227.0,225.0,132.0,6313.0,T12,A1,2.0
3377.0,214.0,7.0,1025.0,175.0,2992.0,214.0,247.0,169.0,1289.0,T38,A3,1.0
2947.0,105.0,13.0,30.0,5.0,3889.0,241.0,224.0,110.0,1142.0,T23,A1,2.0
