Country Name,Country Code,Year,population,co2emissions,fertility,life_expectancy,internet_usage,gdp,Region,IncomeGroup
Cabo Verde,CPV,2015,552166.0,0.905524787835542,2.117,74.62,42.68301416,2891.88448249992,Sub-Saharan Africa,Lower middle income
Costa Rica,CRI,2015,4895242.0,1.54027113712724,1.79,79.086,59.76295014,11529.9545258398,Latin America & Caribbean,Upper middle income
Cuba,CUB,2015,11339894.0,2.57586173949004,1.694,77.772,37.30509742,7683.75789050585,Latin America & Caribbean,Upper middle income
Curacao,CUW,2015,157980.0,,1.9,78.0756097560976,,19260.269845345,Latin America & Caribbean,High income
Cayman Islands,CYM,2015,60911.0,,,,77.0,77298.6280551844,Latin America & Caribbean,High income
Cyprus,CYP,2015,1187280.0,5.76948984623052,1.326,80.966,71.71574092,23487.125,Europe & Central Asia,High income
Czechia,CZE,2015,10546059.0,9.4006680021085,1.57,78.5780487804878,75.6688387,17829.6983223668,Europe & Central Asia,High income
Germany,DEU,2015,81686611.0,9.08729090938286,1.5,80.6414634146341,87.58979935,41103.2564363768,Europe & Central Asia,High income
Djibouti,DJI,2015,1006259.0,0.457138776741028,3.066,61.957,22.9,2409.31190224284,Middle East & North Africa,Lower middle income
Dominica,DMA,2015,70007.0,2.57117155645231,,,65.0,7724.04241057376,Latin America & Caribbean,Upper middle income
Denmark,DNK,2015,5683483.0,5.92946275425465,1.71,80.7024390243902,96.33050162,53254.8563700916,Europe & Central Asia,High income
Dominican Republic,DOM,2015,10405832.0,2.26699798272622,2.43,72.953,54.21576634,6838.93659408348,Latin America & Caribbean,Upper middle income
Algeria,DZA,2015,39543154.0,3.9518851802378,3.041,75.622,38.2,4197.42136055142,Middle East & North Africa,Lower middle income
Ecuador,ECU,2015,16195902.0,2.56361148997837,2.26,76.789,48.94043379,6130.58667556768,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,2015,97723799.0,2.315505548237,3.436,70.483,37.81938343,3370.38244716015,Middle East & North Africa,Lower middle income
Eritrea,ERI,2015,3340006.0,0.194610421705273,4.217,66.033,1.083733116,,Sub-Saharan Africa,Low income
Spain,ESP,2015,46444832.0,5.51794435986542,1.33,82.8317073170732,78.68963187,25754.36102944,Europe & Central Asia,High income
Estonia,EST,2015,1315407.0,11.8138340162801,1.58,77.590243902439,88.4097035,17402.0376128079,Europe & Central Asia,High income
Ethiopia,ETH,2015,102471895.0,0.125790592077201,4.531,63.649,13.85517556,630.31268211446,Sub-Saharan Africa,Low income
Finland,FIN,2015,5479531.0,7.81453735635845,1.65,81.4804878048781,86.42213333,42801.9081167285,Europe & Central Asia,High income
Fiji,FJI,2015,917200.0,1.50457914874796,2.642,66.844,42.5,5105.26262664449,East Asia & Pacific,Upper middle income
France,FRA,2015,66548272.0,4.67780722830743,1.96,82.3219512195122,78.00603771,36652.9223052178,Europe & Central Asia,High income
Faroe Islands,FRO,2015,48816.0,,2.4,81.7926829268293,94.2,52726.7422373484,Europe & Central Asia,High income
"Micronesia, Fed. Sts.",FSM,2015,109462.0,1.37033861943381,2.971,71.408,31.50108128,2891.32210264749,East Asia & Pacific,Lower middle income
Gabon,GAB,2015,2028517.0,3.01698230064578,3.889,65.46,45.78453653,7090.45460996325,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,2015,65116219.0,6.15944833302231,1.8,80.9560975609756,92.00029987,45071.0743234873,Europe & Central Asia,High income
Georgia,GEO,2015,3725276.0,2.46961562291362,2.204,73.297,47.56975964,4014.18594419329,Europe & Central Asia,Upper middle income
Ghana,GHA,2015,28870939.0,0.546570367280787,4.05,63.175,23.0,1711.29066611485,Sub-Saharan Africa,Lower middle income
Gibraltar,GIB,2015,32520.0,,2.186,80.427,,,Europe & Central Asia,High income
Guinea,GIN,2015,11625998.0,0.218475864338961,5.022,58.134,9.2,756.425594058563,Sub-Saharan Africa,Low income
"Gambia, The",GMB,2015,2253133.0,0.235228000916844,5.314,62.494,18.2,611.671334233568,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,2015,1788919.0,0.156519105220579,4.671,59.128,6.1,585.957010585942,Sub-Saharan Africa,Low income
Equatorial Guinea,GNQ,2015,1346973.0,4.87760346470299,4.774,60.103,21.3199999,9788.98377058219,Sub-Saharan Africa,Upper middle income
Greece,GRC,2015,10820883.0,6.28506953972522,1.33,81.0365853658537,66.83495949,18083.8779056547,Europe & Central Asia,High income
Grenada,GRD,2015,118980.0,2.26928904630052,2.126,75.013,52.5,8379.62184743156,Latin America & Caribbean,Upper middle income
Greenland,GRL,2015,56114.0,,2.01,71.9773170731707,67.60044348,44536.4013080999,Europe & Central Asia,High income
Guatemala,GTM,2015,15567419.0,1.04962808238077,3.029,72.103,28.80594156,3994.63691288475,Latin America & Caribbean,Upper middle income
Guam,GUM,2015,167978.0,,2.922,76.616,73.13999995,34522.3779304433,East Asia & Pacific,High income
Guyana,GUY,2015,755031.0,2.75485367316845,2.534,68.201,34.0,5668.42976474423,Latin America & Caribbean,Upper middle income
"Hong Kong SAR, China",HKG,2015,7291300.0,,1.196,84.2780487804878,84.94835296,42431.8882817277,East Asia & Pacific,High income
Honduras,HND,2015,9294505.0,1.06837322753345,2.581,72.487,27.1,2257.2227122596,Latin America & Caribbean,Lower middle income
Croatia,HRV,2015,4203604.0,3.94899243160624,1.41,77.2756097560976,69.84503592,11952.3111753908,Europe & Central Asia,High income
Haiti,HTI,2015,10563757.0,0.310495590857473,3.108,63.237,14.2,1404.15521407257,Latin America & Caribbean,Lower middle income
Hungary,HUN,2015,9843028.0,4.40718050056499,1.45,75.5682926829269,72.83473703,12717.038597002,Europe & Central Asia,High income
Indonesia,IDN,2015,259091970.0,1.88562381069922,2.345,69.699,22.0627426,3322.58168813599,East Asia & Pacific,Lower middle income
Isle of Man,IMN,2015,83593.0,,1.711,78.905,,84759.345951354,Europe & Central Asia,High income
India,IND,2015,1322866505.0,1.63132108294725,2.287,69.636,14.9,1590.17391842781,South Asia,Lower middle income
Ireland,IRL,2015,4701957.0,7.88182481747302,1.85,81.4536585365854,83.49479167,62053.9844381587,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,2015,81790841.0,7.32575903793166,2.053,75.124,45.33497615,4990.93679760475,Middle East & North Africa,Lower middle income
Iraq,IRQ,2015,37757813.0,3.52695210840058,4.09,69.44,16.8,4416.94304894546,Middle East & North Africa,Upper middle income
Iceland,ISL,2015,330815.0,6.22704515448072,1.8,82.4682926829268,98.2,52951.6815110898,Europe & Central Asia,High income
Israel,ISR,2015,8380100.0,7.89250717648338,3.09,82.0512195121951,77.35208966,36206.5222171621,Middle East & North Africa,High income
Italy,ITA,2015,60730582.0,5.56325946870661,1.35,82.5439024390244,58.14173496,30242.3861352184,Europe & Central Asia,High income
Jamaica,JAM,2015,2794445.0,2.53717648856495,1.588,72.394,42.22122119,5077.55062188355,Latin America & Caribbean,Upper middle income
Jordan,JOR,2015,9494246.0,2.66582511828137,3.175,75.011,54.22,4064.25301644124,Middle East & North Africa,Upper middle income
Japan,JPN,2015,127141000.0,9.2766294225014,1.45,83.7939024390244,91.05802839,34960.6393843385,East Asia & Pacific,High income
Kazakhstan,KAZ,2015,17542806.0,10.8722627228243,2.74,71.97,70.8299336,10510.7718884149,Europe & Central Asia,Upper middle income
Kenya,KEN,2015,46851488.0,0.367330896394853,3.8,61.892,16.58785485,1496.65285612239,Sub-Saharan Africa,Lower middle income
Kyrgyz Republic,KGZ,2015,5956900.0,1.72405117725053,3.2,70.6512195121951,30.24704278,1121.08283510739,Europe & Central Asia,Lower middle income
Cambodia,KHM,2015,15417523.0,0.546780459168167,2.55,69.873,18.0,1170.74281578324,East Asia & Pacific,Lower middle income
Kiribati,KIR,2015,116707.0,0.514107968321485,3.53,66.059,14.9,1459.13302105094,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,2015,47790.0,5.02197101141624,,,75.7,20025.9623507165,Latin America & Caribbean,High income
"Korea, Rep.",KOR,2015,51014947.0,11.9147436748262,1.239,82.0243902439024,89.8962558,28732.2310762599,East Asia & Pacific,High income
Kuwait,KWT,2015,3908743.0,22.7745842187799,2.16,79.562,82.0,29310.522105363,Middle East & North Africa,High income
Lao PDR,LAO,2015,6787419.0,1.30830292257498,2.766,66.67,18.2,2125.45905698314,East Asia & Pacific,Lower middle income
Lebanon,LBN,2015,6398940.0,4.22101164081579,2.178,79.229,74.0,7802.75136773923,Middle East & North Africa,Lower middle income
Liberia,LBR,2015,4612329.0,0.273180857320295,4.523,59.148,10.0,699.662946853965,Sub-Saharan Africa,Low income
Libya,LBY,2015,6192235.0,8.2894143764012,2.711,71.698,,7867.57189285698,Middle East & North Africa,Upper middle income
St. Lucia,LCA,2015,175623.0,2.84700751040581,1.473,73.138,41.7,10290.3789108118,Latin America & Caribbean,Upper middle income
Liechtenstein,LIE,2015,37355.0,4.28322838773179,1.4,82.6560975609756,96.6411951,167805.956932057,Europe & Central Asia,High income
Sri Lanka,LKA,2015,20970000.0,0.97091085409402,2.091,74.927,12.1,4060.13178524716,South Asia,Lower middle income
Lesotho,LSO,2015,2118521.0,0.306817811179659,3.264,51.101,25.0,1113.87132770562,Sub-Saharan Africa,Lower middle income
Lithuania,LTU,2015,2904910.0,3.81078921371891,1.7,74.3219512195122,71.37805901,14263.9645773495,Europe & Central Asia,High income
Luxembourg,LUX,2015,569604.0,16.0286797747925,1.47,82.2926829268293,96.37671417,105462.012584423,Europe & Central Asia,High income
Latvia,LVA,2015,1977527.0,3.70159303597947,1.7,74.4804878048781,79.20058292,13786.4567953114,Europe & Central Asia,High income
"Macao SAR, China",MAC,2015,615239.0,,1.196,83.984,77.60013186,73220.2687642554,East Asia & Pacific,High income
St. Martin (French part),MAF,2015,35020.0,,2.558,79.309,,,Latin America & Caribbean,High income
Morocco,MAR,2015,34680458.0,1.74190317346478,2.531,72.92,57.07999935,3139.24365234375,Middle East & North Africa,Lower middle income
Monaco,MCO,2015,36760.0,,,,93.36330202,170337.924412652,Europe & Central Asia,High income
Moldova,MDA,2015,2835978.0,2.82794875621873,1.868,69.24,69.00000447,2731.06558405856,Europe & Central Asia,Upper middle income
Madagascar,MDG,2015,24850912.0,0.131987106605575,4.183,64.339,4.17397219,455.638039705577,Sub-Saharan Africa,Low income
Maldives,MDV,2015,435582.0,3.14521721459649,1.99,79.695,54.46195515,9434.3310782449,South Asia,Upper middle income
Mexico,MEX,2015,120149897.0,3.92534672653788,2.137,74.682,57.43104299,9753.38004823861,Latin America & Caribbean,Upper middle income
Marshall Islands,MHL,2015,49410.0,3.0358228285866,,,19.2824418,3703.64905889496,East Asia & Pacific,Upper middle income
North Macedonia,MKD,2015,2070226.0,3.57931928562974,1.49,75.4024390243902,70.38020308,4861.55397141497,Europe & Central Asia,Upper middle income
Mali,MLI,2015,18112907.0,0.201513765590881,6.385,58.363,10.33,723.504202500133,Sub-Saharan Africa,Low income
Malta,MLT,2015,445053.0,3.72989276922389,1.37,81.8975609756097,75.96001898,24921.5790015791,Middle East & North Africa,High income
Myanmar,MMR,2015,51483949.0,0.369824018657296,2.248,65.561,10.9,1224.56234328693,East Asia & Pacific,Lower middle income
Montenegro,MNE,2015,622159.0,3.79324239478305,1.74,76.4487804878049,68.11978601,6517.16375162528,Europe & Central Asia,Upper middle income
Mongolia,MNG,2015,2964749.0,5.83523233739534,3.01,69.498,22.50000413,3919.35114779589,East Asia & Pacific,Lower middle income
Northern Mariana Islands,MNP,2015,51514.0,,,,,17665.1007493109,East Asia & Pacific,High income
Mozambique,MOZ,2015,26843246.0,0.205638318887608,5.062,58.151,6.5,594.226533517809,Sub-Saharan Africa,Low income
Mauritania,MRT,2015,3946220.0,0.902129111600352,4.813,64.485,17.6,1562.72524811646,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,2015,1262605.0,3.13637284673114,1.36,74.3531707317073,50.13931848,9509.93465545353,Sub-Saharan Africa,Upper middle income
Malawi,MWI,2015,16938942.0,0.0549030752423945,4.452,61.378,6.0,376.246204801105,Sub-Saharan Africa,Low income
Malaysia,MYS,2015,31068833.0,7.61341738475124,2.039,75.094,71.06406781,9699.58402084731,East Asia & Pacific,Upper middle income
Namibia,NAM,2015,2282704.0,1.83992309526997,3.604,60.7,25.68785182,4965.68085962392,Sub-Saharan Africa,Upper middle income
New Caledonia,NCL,2015,269460.0,,2.06,77.2804878048781,74.00175279,32428.5824862295,East Asia & Pacific,High income
Niger,NER,2015,20128124.0,0.104828442784625,7.211,61.083,2.476219975,481.111299477459,Sub-Saharan Africa,Low income
Nigeria,NGA,2015,183995785.0,0.58566560172142,5.616,51.841,24.5,2679.55476480921,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,2015,6298598.0,0.836694131126722,2.48,72.983,19.7042915,2025.32477597575,Latin America & Caribbean,Lower middle income
Netherlands,NLD,2015,16939923.0,9.29225024589008,1.66,81.509756097561,91.72413793,45193.4032187971,Europe & Central Asia,High income
Norway,NOR,2015,5188607.0,7.61090629497798,1.72,82.3048780487805,96.81032569,74355.5158575643,Europe & Central Asia,High income
Nepal,NPL,2015,27610325.0,0.260409830641996,2.25,67.456,17.58161801,882.307448776577,South Asia,Lower middle income
Nauru,NRU,2015,11185.0,5.3643271040586,,,,7736.22363607495,East Asia & Pacific,High income
New Zealand,NZL,2015,4609400.0,7.00308039642836,1.99,81.4568292682927,85.2,38630.7265886928,East Asia & Pacific,High income
Oman,OMN,2015,4191776.0,16.7303780672961,2.959,77.687,73.53,18777.4330589162,Middle East & North Africa,High income
Pakistan,PAK,2015,210969298.0,0.777980523416317,3.904,65.697,11.0,1282.44315294243,South Asia,Lower middle income
Panama,PAN,2015,3957099.0,2.70400103946479,2.564,77.468,51.20542499,13669.5594424097,Latin America & Caribbean,High income
Peru,PER,2015,30711863.0,1.77618659073403,2.338,75.621,40.85260091,6180.1949572907,Latin America & Caribbean,Upper middle income
Philippines,PHL,2015,103031365.0,1.07743891519083,2.951,71.268,36.9,2974.29953130009,East Asia & Pacific,Lower middle income
Palau,PLW,2015,17794.0,11.8017305520675,2.21,,,15761.3633809149,East Asia & Pacific,Upper middle income
Papua New Guinea,PNG,2015,8682174.0,0.749812227776343,3.558,64.701,7.9,2502.08429055221,East Asia & Pacific,Lower middle income
Poland,POL,2015,37986412.0,7.61008927540369,1.32,77.4512195121951,67.99698716,12560.051419682,Europe & Central Asia,High income
Puerto Rico,PRI,2015,3473232.0,,1.3365,79.695,63.46633538,29763.4883013861,Latin America & Caribbean,High income
"Korea, Dem. People's Rep.",PRK,2015,25258015.0,0.993743981127167,1.884,72.784,,,East Asia & Pacific,Low income
Portugal,PRT,2015,10358076.0,4.81266969600543,1.31,81.1243902439025,68.63286148,19250.1065376852,Europe & Central Asia,High income
Paraguay,PRY,2015,6177950.0,1.03108634507548,2.645,73.191,49.71630466,5861.40189546648,Latin America & Caribbean,Upper middle income
West Bank and Gaza,PSE,2015,4270092.0,,4.046,74.406,56.7,3272.15432360708,Middle East & North Africa,Lower middle income
French Polynesia,PYF,2015,291787.0,,1.905,82.354,64.56020975,18252.5199732421,East Asia & Pacific,High income
Qatar,QAT,2015,2414573.0,35.1117977295766,1.864,80.064,92.88482645,66984.9102002396,Middle East & North Africa,High income
Romania,ROU,2015,19815616.0,3.70011205782471,1.62,74.9121951219512,55.76315563,8976.88053477541,Europe & Central Asia,High income
Russian Federation,RUS,2015,144096870.0,11.0520100720699,1.777,71.1834146341463,70.09924123,9313.013671875,Europe & Central Asia,Upper middle income
Rwanda,RWA,2015,11642959.0,0.0841710444117759,4.081,65.298,18.0,733.441121804147,Sub-Saharan Africa,Low income
Saudi Arabia,SAU,2015,32749848.0,17.2577900954351,2.637,76.918,69.6162358,19977.7946924217,Middle East & North Africa,High income
Sudan,SDN,2015,38171178.0,0.490160379238825,4.898,64.659,,2226.42163085938,Sub-Saharan Africa,Low income
Senegal,SEN,2015,14356181.0,0.647108026978277,4.781,66.879,21.7,1238.12639559545,Sub-Saharan Africa,Lower middle income
Singapore,SGP,2015,5535002.0,8.20776583372071,1.24,82.7439024390244,83.2,55646.6187469505,East Asia & Pacific,High income
Solomon Islands,SLB,2015,612660.0,0.505990275820497,4.356,69.583,10.00046498,2134.80245126853,East Asia & Pacific,Lower middle income
Sierra Leone,SLE,2015,7314773.0,0.12440577803659,4.548,57.189,6.344421603,576.740231738962,Sub-Saharan Africa,Low income
El Salvador,SLV,2015,6231066.0,1.12340328284117,2.067,71.814,26.80260496,3761.51368000275,Latin America & Caribbean,Lower middle income
San Marino,SMR,2015,33570.0,,,,,42281.643467688,Europe & Central Asia,High income
Somalia,SOM,2015,13763906.0,0.0472249647852973,6.978,54.857,1.76,387.607994416701,Sub-Saharan Africa,Low income
Serbia,SRB,2015,7095383.0,6.39711758895163,1.46,75.2878048780488,65.3170254,5588.98072768556,Europe & Central Asia,Upper middle income
South Sudan,SSD,2015,11194299.0,0.175982437900777,4.937,55.566,3.0,1071.77776475545,Sub-Saharan Africa,Low income
Sao Tome and Principe,STP,2015,201124.0,0.596646831396507,4.387,67.249,25.82,1571.4985399244,Sub-Saharan Africa,Lower middle income
Suriname,SUR,2015,575475.0,4.72653030732913,2.494,70.8,42.76382778,8907.75122246823,Latin America & Caribbean,Upper middle income
Slovak Republic,SVK,2015,5423801.0,5.6694557930868,1.4,76.5634146341463,77.63468203,16390.8821748507,Europe & Central Asia,High income
Slovenia,SVN,2015,2063531.0,6.36772616613116,1.57,80.7756097560976,73.09865997,20890.1664304173,Europe & Central Asia,High income
Sweden,SWE,2015,9799186.0,3.99931163942689,1.85,82.2048780487805,90.61019664,51545.4836095322,Europe & Central Asia,High income
Eswatini,SWZ,2015,1133936.0,0.679050652705721,3.117,55.019,25.64304231,3583.31129031343,Sub-Saharan Africa,Lower middle income
Sint Maarten (Dutch part),SXM,2015,38825.0,,,77.219512195122,,32274.8905524359,Latin America & Caribbean,High income
Seychelles,SYC,2015,93419.0,5.45927477775674,2.31,74.2951219512195,54.25961786,15157.5302874866,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,2015,19205178.0,1.31579100478859,3.049,65.124,29.97979724,857.497867522093,Middle East & North Africa,Low income
Turks and Caicos Islands,TCA,2015,36538.0,,1.67,76.912,,25783.2941047676,Latin America & Caribbean,High income
Chad,TCD,2015,14140274.0,0.169020777454819,6.706,51.589,3.5,774.411600504375,Sub-Saharan Africa,Low income
Togo,TGO,2015,7473229.0,0.244874075572332,4.594,59.396,7.12,559.445746549378,Sub-Saharan Africa,Low income
Thailand,THA,2015,70294397.0,3.75563361045689,1.469,77.717,39.31612674,5708.79692481031,East Asia & Pacific,Upper middle income
Tajikistan,TJK,2015,8524063.0,0.574843252022824,3.459,69.306,18.98,970.365223790049,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,2015,5766431.0,12.7288441543615,2.93,68.782,14.99677482,6208.2966545016,Europe & Central Asia,Upper middle income
