Name,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Bug,Dark,Dragon,Electric,Fairy,Fighting,Fire,Flying,Ghost,Grass,Ground,Ice,Normal,Poison,Psychic,Rock,Steel,Water
Lampent,-0.5430274806393282,-0.3628220964103872,-1.2023664771283702,-0.44418232184815964,0.6782493731997091,-0.4279701778797793,-0.4571778958149651,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chandelure,0.7081398646377226,-0.3628220964103872,-0.7399326536759026,0.5184667412144943,2.2072154985371952,0.6507196214391349,0.4036353141548428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Axew,-0.9600832623983451,-0.9114392801279968,0.2465928363560284,-0.44418232184815964,-1.309406589739023,-1.1470967107590553,-0.38831283901738045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fraxure,-0.2093828552321146,-0.1277004462456974,1.1714604832609639,-0.12329930082727497,-1.0036133646715257,-0.7875334443194173,-0.0439875550294573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haxorus,0.8749621773413294,0.2641689706954523,2.096328130165899,0.5184667412144943,-0.39202691453653127,-0.06840691144014126,0.9889882969343121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cubchoo,-1.0851999969260502,-0.558756804880962,-0.2774988302234349,-1.085948363889929,-0.39202691453653127,-1.1470967107590553,-0.9736658217968498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Beartic,0.41620081740641074,1.0087208628836368,0.9556580323164788,0.1975837201936097,-0.08623368946903401,0.29115635499949677,-0.6293405378089266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cryogonal,0.41620081740641074,0.029047320530762477,-0.8940772614933918,-1.4068313849108136,0.6782493731997091,2.268754320417506,1.2644485241246506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Shelmet,-1.0851999969260502,-0.754691513351537,-1.2023664771283702,0.358025230704052,-1.0036133646715257,-0.2481885446599603,-1.4901537477787345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Accelgor,0.49961197375821415,0.42091673747191216,-0.2774988302234349,-1.085948363889929,0.8311459857334578,-0.4279701778797793,2.6417496600763433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stunfisk,0.29942519851388605,1.5573380466012463,-0.40081451647742633,0.32593692860196355,0.25013885810521297,0.9743265612348091,-1.2491260489871883,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mienfoo,-0.709849793342935,-0.9506262218221118,0.18493499322903273,-0.7650653428690443,-0.5449235270702799,-0.7875334443194173,-0.11285261182704193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mienshao,0.6247287082859192,-0.16688738793981236,1.4180918557689466,-0.44418232184815964,0.6782493731997091,-0.4279701778797793,1.2644485241246506,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Druddigon,0.41620081740641074,0.3033559123895673,1.2639472479514573,0.5184667412144943,-0.39202691453653127,0.6507196214391349,-0.6982055946065113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Golett,-1.101882228196411,-0.40200903810450217,-0.15418314396944355,-0.7650653428690443,-1.1565099772052745,-0.7875334443194173,-1.1458284637908114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Golurk,0.39951858613605007,0.7735992127189469,1.3872629342054486,0.1975837201936097,-0.5449235270702799,0.29115635499949677,-0.4571778958149651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pawniard,-0.7932609496947383,-0.9506262218221118,0.18493499322903273,-0.12329930082727497,-1.0036133646715257,-1.1470967107590553,-0.2850152538210035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Bisharp,0.45790639558231244,-0.16688738793981236,1.4180918557689466,0.839349762235379,-0.39202691453653127,-0.06840691144014126,0.059310030166919644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Bouffalant,0.45790639558231244,1.0087208628836368,0.9556580323164788,0.6789082517249367,-1.0036133646715257,0.8305012546589539,-0.4571778958149651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Rufflet,-0.709849793342935,0.029047320530762477,0.12327715010203703,-0.7650653428690443,-1.095351332191775,-0.7875334443194173,-0.2850152538210035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Braviary,0.6247287082859192,1.2046555713542115,1.3564340126419507,0.037142209683167365,-0.4837648820567804,0.11137472177967776,0.4036353141548428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Vullaby,-0.5430274806393282,0.029047320530762477,-0.7399326536759026,0.037142209683167365,-0.8507167521377771,-0.2481885446599603,-0.2850152538210035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mandibuzz,0.6247287082859192,1.5965249882953614,-0.43164343804092414,0.9997912727458214,-0.5449235270702799,0.8305012546589539,0.4036353141548428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heatmor,0.40785970177123043,0.616851445942487,0.5548820519910068,-0.2516525092356288,0.9840425982672063,-0.21223221801599648,-0.11285261182704193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Durant,0.40785970177123043,-0.4411959797986172,0.924829110752981,1.2244093874604407,-0.758978784617528,-0.8594460976073449,1.40217863771982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Deino,-1.1269055751019519,-0.676317629963307,-0.43164343804092414,-0.7650653428690443,-0.8507167521377771,-0.7875334443194173,-1.0425308785944345,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zweilous,-0.12597169888031123,0.10742120391899242,0.18493499322903273,-0.12329930082727497,-0.23913030200278262,-0.06840691144014126,-0.35388031061858816,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydreigon,1.3754291154521496,0.8911600378012918,0.8015134244989897,0.5184667412144943,1.5956290484022009,0.6507196214391349,1.0234208253331045,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larvesta,-0.6264386369911316,-0.558756804880962,0.18493499322903273,-0.604623832358602,-0.6978201396040286,-0.6077518110995983,-0.2850152538210035,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Volcarona,0.9583733336931327,0.616851445942487,-0.5857880458584134,-0.2837408113377173,1.9014222734696982,1.1900645210985918,1.0922858821306891,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cobalion,1.2086068027485428,0.8519730961071769,0.33907960104652196,1.7699105231959447,0.5253527606659605,0.0035057418477863482,1.3677461093210277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Terrakion,1.2086068027485428,0.8519730961071769,1.5414075420229378,0.5184667412144943,-0.025075044455534566,0.6507196214391349,1.3677461093210277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Virizion,1.2086068027485428,0.8519730961071769,0.33907960104652196,-0.059122696623098034,0.5253527606659605,2.0530163605537233,1.3677461093210277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TornadusIncarnate Forme,1.2086068027485428,0.3817297957777972,1.109802640133968,-0.12329930082727497,1.5956290484022009,0.29115635499949677,1.4710436945174046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TornadusTherian Forme,1.2086068027485428,0.3817297957777972,0.6473688166815004,0.1975837201936097,1.136939210800955,0.6507196214391349,1.8153689785053277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ThundurusIncarnate Forme,1.2086068027485428,0.3817297957777972,1.109802640133968,-0.12329930082727497,1.5956290484022009,0.29115635499949677,1.4710436945174046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ThundurusTherian Forme,1.2086068027485428,0.3817297957777972,0.8015134244989897,-0.12329930082727497,2.2072154985371952,0.29115635499949677,1.1267184105294814,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reshiram,2.042718366266577,1.2046555713542115,1.2639472479514573,0.839349762235379,2.360112111070944,1.729409420758049,0.7479605981427659,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zekrom,2.042718366266577,1.2046555713542115,2.188814894856393,1.4811158042771484,1.4427324358684521,1.0102828878787729,0.7479605981427659,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LandorusIncarnate Forme,1.3754291154521496,0.7735992127189469,1.4180918557689466,0.5184667412144943,1.2898358233347036,0.29115635499949677,1.1267184105294814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LandorusTherian Forme,1.3754291154521496,0.7735992127189469,2.0346702870389035,0.5184667412144943,0.9840425982672063,0.29115635499949677,0.7823931265415582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyurem,1.87589605356297,2.184329113707086,1.5722364635864357,0.5184667412144943,1.7485256609359494,0.6507196214391349,0.9201232401367275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KyuremBlack Kyurem,2.2095406789701837,2.184329113707086,2.8053933261263495,0.839349762235379,1.4427324358684521,0.6507196214391349,0.9201232401367275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KyuremWhite Kyurem,2.2095406789701837,2.184329113707086,1.2639472479514573,0.5184667412144943,2.9716985612059386,1.0102828878787729,0.9201232401367275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KeldeoOrdinary Forme,1.2086068027485428,0.8519730961071769,-0.21584098709643926,0.5184667412144943,1.7179463384291997,0.6507196214391349,1.3677461093210277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KeldeoResolute Forme,1.2086068027485428,0.8519730961071769,-0.21584098709643926,0.5184667412144943,1.7179463384291997,0.6507196214391349,1.3677461093210277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MeloettaAria Forme,1.3754291154521496,1.2046555713542115,-0.061696379278950025,0.1013188138873443,1.68736701592245,2.0170600339097593,0.7479605981427659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
MeloettaPirouette Forme,1.3754291154521496,1.2046555713542115,1.51057862045944,0.5184667412144943,0.12782156807821407,0.18328737506760537,2.056396677296874,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Genesect,1.3754291154521496,0.06823426222487744,1.2639472479514573,0.6789082517249367,1.4427324358684521,0.8305012546589539,1.0578533537318968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Chespin,-1.0184710718446075,-0.5195698631868471,-0.5549591242949156,-0.2837408113377173,-0.758978784617528,-0.9673150775392364,-1.0425308785944345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quilladin,-0.2510884334080163,-0.32363515471627224,-0.03086745771545218,0.6789082517249367,-0.5143442045635301,-0.49988283116770693,-0.38831283901738045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chesnaught,0.791551020989526,0.734412271024832,0.8631712676259853,1.5452924084813253,0.03608360055796488,0.11137472177967776,-0.14728514022583425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fennekin,-1.0685177656556895,-1.1465609302926867,-1.0482218693108811,-1.085948363889929,-0.33086826952303183,-0.4279701778797793,-0.2850152538210035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Braixen,-0.21772397086729495,-0.40200903810450217,-0.6166169674219112,-0.5083589260523366,0.5253527606659605,-0.06840691144014126,0.1626076153632966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delphox,0.8249154835302474,0.22498202900133732,-0.3083277517869328,-0.059122696623098034,1.259256500827954,1.0102828878787729,1.2300159957258583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Froakie,-1.010129956209427,-1.1073739885985716,-0.7091037321124047,-1.085948363889929,-0.33086826952303183,-1.0032714041832003,0.09374255856571197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Frogadier,-0.2510884334080163,-0.5979437465750771,-0.4933012811679198,-0.7008887386648673,0.3112975031187124,-0.5717954844556346,0.9889882969343121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Greninja,0.791551020989526,0.10742120391899242,0.4932242088640112,-0.21956420713354038,0.9228839532537069,-0.032450584796177455,1.84980150690412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bunnelby,-1.652395860118313,-1.2249348136809166,-1.3256821633823617,-1.150124968094106,-1.2482479447255235,-1.2909220173349105,-0.38831283901738045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Diggersby,-0.10094835197477021,0.616851445942487,-0.7091037321124047,0.1013188138873443,-0.6978201396040286,0.18328737506760537,0.3347702573572582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fletchling,-1.3104101190759192,-0.9506262218221118,-0.8940772614933918,-0.9896834575836636,-1.0036133646715257,-1.219009364046983,-0.21615019702341887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fletchinder,-0.4429340930171641,-0.2844482130221573,-0.18501206553294142,-0.604623832358602,-0.5143442045635301,-0.7156207910314898,0.5413654277500121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Talonflame,0.5329764362989355,0.34254285408368224,0.06161930697504135,-0.09121099872518651,0.03608360055796488,-0.10436323808410507,1.9875316204992892,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scatterbug,-1.9610171386199857,-1.2249348136809166,-1.3565110849458595,-1.085948363889929,-1.4011445572592722,-1.6864416104185125,-1.1458284637908114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spewpa,-1.8525826353626413,-0.9506262218221118,-1.7572870652713315,-0.44418232184815964,-1.4011445572592722,-1.5066599771986935,-1.3524236341835654,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vivillon,-0.20104173959693428,0.42091673747191216,-0.8324194183663961,-0.7650653428690443,0.5253527606659605,-0.7875334443194173,0.7135280697439736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Litleo,-0.5513685962745085,-0.2844482130221573,-0.8940772614933918,-0.5083589260523366,0.005504278051215159,-0.6437081377435622,0.12817508696450428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Pyroar,0.5997053613803782,0.656038387636602,-0.33915667335043065,-0.059122696623098034,1.1063598882942052,-0.21223221801599648,1.2988810525234429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Flabébé,-1.101882228196411,-0.9898131635162267,-1.264024320255366,-1.1180366659920173,-0.36144759202978155,0.25520002835553296,-0.9048007649992652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Floette,-0.5346863650041478,-0.5979437465750771,-1.0482218693108811,-0.8613302491753098,0.06666292306471461,0.9383702345908452,-0.560475481011342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florges,0.9750555649634934,0.34254285408368224,-0.43164343804092414,-0.1874759050314519,1.1980978558144544,2.9519245266528182,0.23147267216088122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skiddo,-0.709849793342935,-0.1277004462456974,-0.43164343804092414,-0.8292419470732213,-0.33086826952303183,-0.5358391578116707,-0.560475481011342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gogoat,0.7998921366247064,2.105955230318856,0.6473688166815004,-0.3800057176439827,0.7394080182132086,0.3271126816434606,-0.009555026630664985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pancham,-0.7265320246132956,-0.08851350455158244,0.09244822853853919,-0.3800057176439827,-0.8201374296310274,-0.8594460976073449,-0.8703682366004729,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pangoro,0.49961197375821415,1.0087208628836368,1.3872629342054486,0.13340711598943278,-0.11681301197578374,-0.032450584796177455,-0.35388031061858816,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Furfrou,0.30776631414906636,0.22498202900133732,0.030790385411543508,-0.44418232184815964,-0.23913030200278262,0.6507196214391349,1.1611509389282737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Espurr,-0.6681442151670333,-0.2844482130221573,-0.9557351046203875,-0.6367121344606904,-0.30028894701628206,-0.4279701778797793,-0.009555026630664985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MeowsticMale,0.25771962033798435,0.18579508730722236,-0.9557351046203875,0.06923051178525583,0.3112975031187124,0.3271126816434606,1.2300159957258583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MeowsticFemale,0.25771962033798435,0.18579508730722236,-0.9557351046203875,0.06923051178525583,0.3112975031187124,0.3271126816434606,1.2300159957258583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Honedge,-0.9183776842224434,-0.9506262218221118,0.030790385411543508,0.839349762235379,-1.1565099772052745,-1.2549656906909468,-1.3868561625823577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Doublade,0.10757953890473824,-0.40200903810450217,0.9556580323164788,2.4437648673398025,-0.8507167521377771,-0.8234897709633812,-1.1458284637908114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AegislashBlade Forme,0.7081398646377226,-0.3628220964103872,2.188814894856393,-0.7650653428690443,2.360112111070944,-0.7875334443194173,-0.2850152538210035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AegislashShield Forme,0.7081398646377226,-0.3628220964103872,-0.8940772614933918,2.4437648673398025,-0.6978201396040286,2.808099220076963,-0.2850152538210035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Spritzee,-0.784919834059558,0.34254285408368224,-0.8324194183663961,-0.44418232184815964,-0.30028894701628206,-0.2481885446599603,-1.5590188045763191,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aromatisse,0.22435515779726298,1.2438425130483266,-0.21584098709643926,-0.059122696623098034,0.800566663226708,0.614763294795171,-1.3524236341835654,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swirlix,-0.784919834059558,-0.2844482130221573,-0.9557351046203875,-0.2516525092356288,-0.422606237043281,-0.5358391578116707,-0.6637730662077189,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slurpuff,0.3744952392305091,0.49929062086014214,0.030790385411543508,0.39011353280614053,0.37245614813221184,0.11137472177967776,0.12817508696450428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inkay,-1.2269989627241158,-0.6371306882691921,-0.7707615752394005,-0.6688004365627789,-1.095351332191775,-0.9313587508952725,-0.8015031798028882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Malamar,0.39117747050086976,0.656038387636602,0.40073744417351764,0.45429013701031745,-0.14739233448253347,0.11137472177967776,0.1626076153632966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Binacle,-1.0768588812908697,-1.0681870469044568,-0.8324194183663961,-0.21956420713354038,-1.0341926871782754,-0.5717954844556346,-0.6293405378089266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Barbaracle,0.5413175519341158,0.10742120391899242,0.8015134244989897,1.320674293766706,-0.5755028495770296,0.5068943148632796,-0.009555026630664985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Skrelp,-0.9600832623983451,-0.754691513351537,-0.5857880458584134,-0.44418232184815964,-0.39202691453653127,-0.4279701778797793,-1.3179911057847729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Dragalge,0.4912708581230338,-0.16688738793981236,-0.12335422240594572,0.5184667412144943,0.7394080182132086,1.8372784006899403,-0.8359357082016805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Clauncher,-0.8766721060465417,-0.754691513351537,-0.8015904968028983,-0.3800057176439827,-0.4531855595500307,-0.3201011979478879,-0.8359357082016805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Clawitzer,0.5413175519341158,0.06823426222487744,-0.18501206553294142,0.45429013701031745,1.4427324358684521,0.614763294795171,-0.3194477822197958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Helioptile,-1.2186578470889355,-0.9898131635162267,-1.264024320255366,-1.3105664786045483,-0.36144759202978155,-1.039227730827164,0.059310030166919644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
